%time Wind Power_wind Frd
126 10.034122289 8783.90765292 3.09608882948
127 10.034122289 8783.63722306 3.09403019323
128 10.034122289 8783.36175579 3.09193324424
129 10.034122289 8783.08128139 3.08979821301
130 10.034122289 8782.79583077 3.08762533491
131 10.034122289 8782.50543548 3.08541485022
132 10.034122289 8782.21012775 3.08316700406
133 10.034122289 8781.90994038 3.08088204637
134 10.034122289 8781.60490686 3.07856023191
135 10.034122289 8781.29506127 3.07620182022
136 10.034122289 8780.98043833 3.07380707557
137 10.034122289 8780.66107339 3.07137626698
138 10.034122289 8780.3370024 3.06890966815
139 10.034122289 8780.00826193 3.06640755747
140 10.034122289 8779.67488916 3.06387021797
141 10.034122289 8779.33692189 3.06129793727
142 10.034122289 8778.99439851 3.0586910076
143 10.034122289 8778.647358 3.05604972573
144 10.034122289 8778.29583995 3.05337439296
145 10.034122289 8777.93988454 3.05066531506
146 10.034122289 8777.57953253 3.0479228023
147 10.034122289 8777.21482525 3.04514716933
148 10.034122289 8776.84580464 3.04233873521
149 10.034122289 8776.47251319 3.03949782337
150 10.034122289 8776.09499395 3.03662476154
151 10.034122289 8775.71329056 3.03371988175
152 10.034122289 8775.3274472 3.03078352028
153 10.034122289 8774.9375086 3.02781601762
154 10.034122289 8774.54352006 3.02481771844
155 10.034122289 8774.14552741 3.02178897156
156 10.034122289 8773.74357702 3.01873012988
157 10.034122289 8773.3377158 3.01564155038
158 10.034122289 8772.92799118 3.01252359406
159 10.034122289 8772.51445112 3.00937662588
160 10.034122289 8772.0971441 3.00620101478
161 10.034122289 8771.67611911 3.00299713357
162 10.034122289 8771.25142564 2.99976535893
163 10.034122289 8770.8231137 2.99650607136
164 10.034122289 8770.39123378 2.99321965512
165 10.034122289 8769.95583687 2.98990649822
166 10.034122289 8769.51697444 2.98656699232
167 10.034122289 8769.07469843 2.98320153275
168 10.034122289 8768.62906127 2.97981051843
169 10.034122289 8768.18011585 2.97639435183
170 10.034122289 8767.72791551 2.97295343891
171 10.034122289 8767.27251407 2.9694881891
172 10.034122289 8766.81396577 2.96599901523
173 10.034122289 8766.3523253 2.9624863335
174 10.034122289 8765.88764781 2.9589505634
175 10.034122289 8765.41998884 2.95539212771
176 10.034122289 8764.94940437 2.95181145242
177 10.034122289 8764.47595082 2.94820896665
178 10.034122289 8763.99968497 2.94458510268
179 10.034122289 8763.52066405 2.94094029583
180 10.034122289 8763.03894566 2.93727498441
181 10.034122289 8762.55458779 2.93358960974
182 10.034122289 8762.06764882 2.92988461598
183 10.034122289 8761.5781875 2.92616045021
184 10.034122289 8761.08626296 2.92241756226
185 10.034122289 8760.59193468 2.91865640473
186 10.034122289 8760.09526249 2.9148774329
187 10.034122289 8759.59630657 2.91108110469
188 10.034122289 8759.09512746 2.90726788062
189 10.034122289 8758.59178599 2.9034382237
190 10.034122289 8758.08634336 2.89959259944
191 10.034122289 8757.57886107 2.89573147575
192 10.034122289 8757.0694009 2.89185532291
193 10.034122289 8756.55802499 2.88796461348
194 10.034122289 8756.04479573 2.88405982226
195 10.034122289 8755.52977582 2.88014142627
196 10.034122289 8755.01302823 2.87620990461
197 10.034122289 8754.49461619 2.87226573847
198 10.034122289 8753.97460323 2.86830941106
199 10.034122289 8753.4530531 2.8643414075
200 10.034122289 8752.93002982 2.86036221482
201 10.034122289 8752.40559763 2.8563723219
202 10.034122289 8751.87982104 2.85237221933
203 10.034122289 8751.35276474 2.84836239947
204 10.034122289 8750.82449366 2.84434335628
205 10.034122289 8750.29507294 2.84031558532
206 10.034122289 8749.76456792 2.83627958367
207 10.034122289 8749.23304412 2.83223584987
208 10.034122289 8748.70056725 2.82818488385
209 10.034122289 8748.16720321 2.82412718689
210 10.034122289 8747.63301804 2.82006326153
211 10.034122289 8747.09807796 2.81599361151
212 10.034122289 8746.56244934 2.81191874174
213 10.034122289 8746.02619868 2.80783915817
214 10.034122289 8745.48939262 2.80375536782
215 10.034122289 8744.95209793 2.79966787862
216 10.034122289 8744.41438149 2.7955771994
217 10.034122289 8743.8763103 2.79148383982
218 10.034122289 8743.33795145 2.7873883103
219 10.034122289 8742.79937212 2.78329112195
220 10.034122289 8742.26063958 2.7791927865
221 10.034122289 8741.72182116 2.77509381625
222 10.034122289 8741.18298428 2.770994724
223 10.034122289 8740.64419641 2.76689602299
224 10.034122289 8740.10552504 2.76279822681
225 10.034122289 8739.56703774 2.75870184936
226 10.034122289 8739.02880208 2.75460740477
227 10.034122289 8738.49088568 2.75051540734
228 10.034122289 8737.95335616 2.74642637147
229 10.034122289 8737.41628112 2.7423408116
230 10.034122289 8736.87972821 2.73825924213
231 10.034122289 8736.34376502 2.73418217737
232 10.034122289 8735.80845914 2.73011013147
233 10.034122289 8735.27387813 2.72604361833
234 10.034122289 8734.74008951 2.72198315157
235 10.034122289 8734.20716074 2.71792924444
236 10.034122289 8733.67515925 2.71388240976
237 10.034122289 8733.14415237 2.70984315984
238 10.034122289 8732.61420738 2.70581200645
239 10.034122289 8732.08539148 2.70178946071
240 10.034122289 8731.55777176 2.69777603304
241 10.034122289 8731.03141522 2.69377223309
242 10.034122289 8730.50638877 2.6897785697
243 10.034122289 8729.98275916 2.6857955508
244 10.034122289 8729.46059304 2.68182368334
245 10.034122289 8728.93995693 2.67786347326
246 10.034122289 8728.42091719 2.67391542538
247 10.034122289 8727.90354004 2.66998004338
248 10.034122289 8727.38789153 2.66605782968
249 10.034122289 8726.87403754 2.66214928542
250 10.034122289 8726.36204377 2.65825491038
251 10.034122289 8725.85197574 2.65437520289
252 10.034122289 8725.34389877 2.65051065981
253 10.034122289 8724.83787797 2.64666177641
254 10.034122289 8724.33397825 2.64282904635
255 10.034122289 8723.83226427 2.63901296161
256 10.034122289 8723.3328005 2.63521401238
257 10.034122289 8722.83565113 2.63143268705
258 10.034122289 8722.34088012 2.62766947212
259 10.034122289 8721.84855119 2.62392485212
260 10.034122289 8721.35872777 2.62019930958
261 10.034122289 8720.87147302 2.61649332496
262 10.034122289 8720.38684983 2.61280737654
263 10.034122289 8719.90492079 2.60914194043
264 10.034122289 8719.42574821 2.60549749042
265 10.034122289 8718.94939406 2.60187449802
266 10.034122289 8718.47592002 2.5982734323
267 10.034122289 8718.00538744 2.59469475988
268 10.034122289 8717.53785735 2.59113894487
269 10.034122289 8717.07339041 2.58760644876
270 10.034122289 8716.61204696 2.58409773044
271 10.034122289 8716.15388698 2.58061324605
272 10.034122289 8715.69897008 2.57715344897
273 10.034122289 8715.2473555 2.57371878977
274 10.034122289 8714.7991021 2.5703097161
275 10.034122289 8714.35426835 2.56692667266
276 10.034122289 8713.91291232 2.56357010117
277 10.034122289 8713.4750917 2.56024044025
278 10.034122289 8713.04086374 2.55693812539
279 10.034122289 8712.61028528 2.55366358891
280 10.034122289 8712.18341275 2.55041725987
281 10.034122289 8711.76030213 2.54719956403
282 10.034122289 8711.34100895 2.54401092378
283 10.034122289 8710.92558831 2.5408517581
284 10.034122289 8710.51409485 2.5377224825
285 10.034122289 8710.10658273 2.53462350896
286 10.034122289 8709.70310566 2.53155524585
287 10.034122289 8709.30371686 2.52851809793
288 10.034122289 8708.90846906 2.52551246624
289 10.034122289 8708.51741451 2.52253874808
290 10.034122289 8708.13060496 2.51959733694
291 10.034122289 8707.74809163 2.51668862247
292 10.034122289 8707.36992526 2.5138129904
293 10.034122289 8706.99615605 2.51097082248
294 10.034122289 8706.62683367 2.50816249648
295 10.034122289 8706.26200726 2.50538838609
296 10.034122289 8705.90172542 2.50264886087
297 10.034122289 8705.54603622 2.49994428623
298 10.034122289 8705.19498714 2.49727502338
299 10.034122289 8704.84862513 2.49464142925
300 10.06356556 8704.50699656 2.49204385645
301 10.06356556 8704.1701485 2.48948266319
302 10.06356556 8703.83813378 2.48695825149
303 10.06356556 8703.51099765 2.48447096454
304 10.06356556 8703.18877986 2.48202110478
305 10.06356556 8702.87152628 2.47960902133
306 10.06356556 8702.5592808 2.47723504759
307 10.06356556 8702.2520837 2.47489948981
308 10.06356556 8701.9499773 2.47260267
309 10.06356556 8701.65300337 2.47034490559
310 10.06356556 8701.36120149 2.46812649744
311 10.06356556 8701.07461153 2.46594774884
312 10.06356556 8700.79327305 2.4638089605
313 10.06356556 8700.51722423 2.46171042265
314 10.06356556 8700.24650288 2.45965242278
315 10.06356556 8699.9811464 2.45763524524
316 10.06356556 8699.72119122 2.45565916696
317 10.06356556 8699.46667317 2.45372446028
318 10.06356556 8699.21762753 2.45183139356
319 10.06356556 8698.97408882 2.44998022908
320 10.06356556 8698.73609086 2.44817122393
321 10.06356556 8698.50366685 2.44640463058
322 10.06356556 8698.27684928 2.44468069593
323 10.06356556 8698.05566992 2.44299966153
324 10.06356556 8697.84015988 2.44136176387
325 10.06356556 8697.63034958 2.43976723405
326 10.06356556 8697.42626869 2.43821629771
327 10.06356556 8697.22794621 2.4367091752
328 10.06356556 8697.03541042 2.43524608149
329 10.06356556 8696.84868887 2.43382722599
330 10.06356556 8696.66780841 2.43245281273
331 10.06356556 8696.49279516 2.43112304022
332 10.06356556 8696.32367451 2.42983810143
333 10.06356556 8696.16047113 2.42859818378
334 10.06356556 8696.00320895 2.42740346914
335 10.06356556 8695.85191116 2.42625413373
336 10.06356556 8695.70660021 2.42515034819
337 10.06356556 8695.56729782 2.42409227749
338 10.06356556 8695.43402496 2.42308008094
339 10.06356556 8695.30680185 2.42211391213
340 10.06356556 8695.18564795 2.42119391898
341 10.06356556 8695.07058198 2.42032024366
342 10.06356556 8694.9616219 2.41949302256
343 10.06356556 8694.85878491 2.41871238634
344 10.06356556 8694.76208745 2.41797845986
345 10.06356556 8694.6715452 2.41729136217
346 10.06356556 8694.58717307 2.41665120649
347 10.06356556 8694.5089852 2.41605810023
348 10.06356556 8694.43699497 2.41551214493
349 10.06356556 8694.37121498 2.41501343628
350 10.06356556 8694.31165708 2.41456206407
351 10.06356556 8694.2583323 2.41415811223
352 10.06356556 8694.21125095 2.41380165876
353 10.06356556 8694.17042253 2.41349277579
354 10.06356556 8694.13585576 2.41323152948
355 10.06356556 8694.10755859 2.4130179801
356 10.06356556 8694.0855382 2.41285218196
357 10.06356556 8694.06980096 2.41273418344
358 10.06356556 8694.06035248 2.41266402695
359 10.06356556 8694.05719759 2.41264174897
360 10.06356556 8694.06034032 2.41266737999
361 10.06356556 8694.06978393 2.41274094455
362 10.06356556 8694.08553088 2.41286246121
363 10.06356556 8694.10758285 2.41303194257
364 10.06356556 8694.13594075 2.41324939524
365 10.06356556 8694.17060469 2.41351481986
366 10.06356556 8694.21157399 2.41382821111
367 10.06356556 8694.2588472 2.41418955767
368 10.06356556 8694.31242207 2.41459884226
369 10.06356556 8694.37229557 2.41505604162
370 10.06356556 8694.4384639 2.41556112653
371 10.06356556 8694.51092245 2.4161140618
372 10.06356556 8694.58966584 2.41671480628
373 10.06356556 8694.67468791 2.41736331286
374 10.06356556 8694.76598171 2.41805952849
375 10.06356556 8694.86353951 2.41880339415
376 10.06356556 8694.9673528 2.41959484493
377 10.06356556 8695.07741231 2.42043380994
378 10.06356556 8695.19370796 2.42132021241
379 10.06356556 8695.31622891 2.42225396965
380 10.06356556 8695.44496354 2.42323499306
381 10.06356556 8695.57989946 2.42426318817
382 10.06356556 8695.72102352 2.42533845462
383 10.06356556 8695.86832176 2.4264606862
384 10.06356556 8696.02177949 2.42762977085
385 10.06356556 8696.18138125 2.42884559066
386 10.06356556 8696.34711079 2.43010802191
387 10.06356556 8696.51895111 2.43141693509
388 10.06356556 8696.69688446 2.43277219489
389 10.06356556 8696.88089232 2.43417366021
390 10.06356556 8697.07095541 2.43562118424
391 10.06356556 8697.26705371 2.4371146144
392 10.06356556 8697.46916643 2.43865379242
393 10.06356556 8697.67727205 2.44023855431
394 10.06356556 8697.8913483 2.44186873044
395 10.06356556 8698.11137216 2.44354414549
396 10.06356556 8698.33731986 2.44526461854
397 10.06356556 8698.56916693 2.44702996305
398 10.06356556 8698.80688812 2.4488399869
399 10.06356556 8699.05045748 2.45069449241
400 10.06356556 8699.29984832 2.45259327636
401 10.06356556 8699.55503324 2.45453613003
402 10.06356556 8699.81598409 2.45652283921
403 10.06356556 8700.08267204 2.45855318425
404 10.06356556 8700.35506751 2.46062694004
405 10.06356556 8700.63314024 2.46274387611
406 10.06356556 8700.91685924 2.46490375659
407 10.06356556 8701.20619284 2.46710634028
408 10.06356556 8701.50110866 2.46935138067
409 10.06356556 8701.80157361 2.47163862597
410 10.06356556 8702.10755395 2.47396781913
411 10.06356556 8702.41901522 2.4763386979
412 10.06356556 8702.73592228 2.47875099483
413 10.06356556 8703.05823933 2.48120443734
414 10.06356556 8703.3859299 2.48369874771
415 10.06356556 8703.71895682 2.48623364315
416 10.06356556 8704.05728228 2.48880883583
417 10.06356556 8704.40086783 2.49142403289
418 10.06356556 8704.74967432 2.49407893652
419 10.06356556 8705.10366198 2.49677324394
420 10.06356556 8705.4627904 2.4995066475
421 10.06356556 8705.82701851 2.50227883467
422 10.06356556 8706.19630463 2.50508948811
423 10.06356556 8706.57060642 2.50793828567
424 10.06356556 8706.94988095 2.51082490048
425 10.06356556 8707.33408464 2.51374900095
426 10.06356556 8707.72317332 2.51671025084
427 10.06356556 8708.11710221 2.51970830928
428 10.06356556 8708.51582591 2.52274283081
429 10.06356556 8708.91929844 2.52581346544
430 10.06356556 8709.32747323 2.52891985869
431 10.06356556 8709.7403031 2.53206165162
432 10.06356556 8710.15774032 2.53523848088
433 10.06356556 8710.57973658 2.53844997876
434 10.06356556 8711.00624299 2.54169577323
435 10.06356556 8711.4372101 2.54497548799
436 10.06356556 8711.87258792 2.5482887425
437 10.06356556 8712.31232588 2.55163515205
438 10.06356556 8712.7563729 2.55501432779
439 10.06356556 8713.20467735 2.55842587679
440 10.06356556 8713.65718705 2.56186940206
441 10.06356556 8714.11384932 2.56534450263
442 10.06356556 8714.57461096 2.5688507736
443 10.06356556 8715.03941823 2.57238780615
444 10.06356556 8715.50821693 2.57595518762
445 10.06356556 8715.98095231 2.57955250158
446 10.06356556 8716.45756916 2.58317932782
447 10.06356556 8716.93801178 2.58683524245
448 10.06356556 8717.42222399 2.59051981794
449 10.06356556 8717.91014913 2.59423262316
450 10.06356556 8718.40173008 2.59797322345
451 10.06356556 8718.89690926 2.60174118063
452 10.06356556 8719.39562864 2.60553605313
453 10.06356556 8719.89782973 2.60935739596
454 10.06356556 8720.40345363 2.61320476081
455 10.06356556 8720.91244099 2.6170776961
456 10.06356556 8721.42473204 2.62097574702
457 10.06356556 8721.94026659 2.6248984556
458 10.06356556 8722.45898404 2.62884536073
459 10.06356556 8722.9808234 2.63281599828
460 10.06356556 8723.50572327 2.63680990107
461 10.06356556 8724.03362187 2.64082659901
462 10.06356556 8724.56445704 2.6448656191
463 10.06356556 8725.09816624 2.6489264855
464 10.06356556 8725.63468656 2.65300871959
465 10.06356556 8726.17395476 2.65711184003
466 10.06356556 8726.7159072 2.66123536282
467 10.06356556 8727.26047995 2.66537880132
468 10.06356556 8727.80760872 2.66954166637
469 10.06356556 8728.35722887 2.6737234663
470 10.06356556 8728.90927547 2.677923707
471 10.06356556 8729.46368328 2.68214189199
472 10.06356556 8730.02038672 2.68637752245
473 10.06356556 8730.57931995 2.69063009732
474 10.06356556 8731.14041682 2.69489911332
475 10.06356556 8731.70361089 2.69918406503
476 10.06356556 8732.26883548 2.70348444495
477 10.06356556 8732.8360236 2.70779974354
478 10.06356556 8733.40510804 2.71212944931
479 10.06356556 8733.9760213 2.71647304884
480 10.06356556 8734.54869567 2.72083002689
481 10.06356556 8735.1230632 2.72519986642
482 10.06356556 8735.69905569 2.72958204865
483 10.06356556 8736.27660474 2.73397605316
484 10.06356556 8736.85564173 2.7383813579
485 10.06356556 8737.43609786 2.74279743929
486 10.06356556 8738.01790409 2.74722377226
487 10.06356556 8738.60099124 2.75165983031
488 10.06356556 8739.18528991 2.7561050856
489 10.06356556 8739.77073056 2.76055900896
490 10.06356556 8740.35724348 2.76502107
491 10.06356556 8740.94475878 2.76949073715
492 10.06356556 8741.53320645 2.77396747771
493 10.06356556 8742.12251634 2.77845075793
494 10.06356556 8742.71261815 2.78294004309
495 10.06356556 8743.30344148 2.7874347975
496 10.06356556 8743.8949158 2.79193448462
497 10.06356556 8744.48697048 2.79643856712
498 10.06356556 8745.07953479 2.80094650688
499 10.06356556 8745.6725379 2.80545776514
500 10.06356556 8746.26590892 2.80997180249
501 10.06356556 8746.85957687 2.81448807898
502 10.06356556 8747.4534707 2.81900605414
503 10.06356556 8748.04751933 2.8235251871
504 10.06356556 8748.64165159 2.82804493657
505 10.06356556 8749.23579629 2.83256476098
506 10.06356556 8749.82988223 2.83708411853
507 10.06356556 8750.42383814 2.84160246718
508 10.06356556 8751.01759277 2.84611926481
509 10.06356556 8751.61107483 2.85063396923
510 10.06356556 8752.20421307 2.85514603825
511 10.06356556 8752.79693621 2.85965492972
512 10.06356556 8753.389173 2.86416010165
513 10.06356556 8753.98085223 2.86866101223
514 10.06356556 8754.5719027 2.87315711987
515 10.06356556 8755.16225325 2.87764788334
516 10.06356556 8755.75183279 2.88213276174
517 10.06356556 8756.34057028 2.88661121463
518 10.06356556 8756.92839472 2.89108270206
519 10.06356556 8757.51523522 2.89554668466
520 10.06356556 8758.10102095 2.90000262365
521 10.06356556 8758.68568117 2.90444998095
522 10.06356556 8759.26914526 2.90888821922
523 10.06356556 8759.85134266 2.91331680195
524 10.06356556 8760.43220298 2.91773519346
525 10.06356556 8761.0116559 2.92214285904
526 10.06356556 8761.58963127 2.92653926493
527 10.06356556 8762.16605905 2.93092387847
528 10.06356556 8762.74086937 2.93529616807
529 10.06356556 8763.3139925 2.93965560334
530 10.06356556 8763.88535887 2.94400165512
531 10.06356556 8764.45489908 2.94833379555
532 10.06356556 8765.02254393 2.95265149812
533 10.06356556 8765.58822437 2.95695423774
534 10.06356556 8766.15187158 2.96124149081
535 10.06356556 8766.7134169 2.96551273525
536 10.06356556 8767.27279193 2.96976745059
537 10.06356556 8767.82992846 2.97400511801
538 10.06356556 8768.38475849 2.97822522043
539 10.06356556 8768.93721429 2.98242724252
540 10.06356556 8769.48722834 2.9866106708
541 10.06356556 8770.03473338 2.99077499369
542 10.06356556 8770.57966243 2.99491970156
543 10.06356556 8771.12194872 2.99904428679
544 10.06356556 8771.66152582 3.00314824386
545 10.06356556 8772.19832752 3.00723106933
546 10.06356556 8772.73228793 3.01129226201
547 10.06356556 8773.26334145 3.01533132291
548 10.06356556 8773.79142278 3.01934775537
549 10.06356556 8774.31646693 3.02334106509
550 10.06356556 8774.83840923 3.02731076018
551 10.06356556 8775.35718534 3.03125635126
552 10.06356556 8775.87273124 3.03517735144
553 10.06356556 8776.38498325 3.03907327645
554 10.06356556 8776.89387807 3.04294364467
555 10.06356556 8777.3993527 3.04678797716
556 10.06356556 8777.90134456 3.05060579778
557 10.06356556 8778.39979141 3.05439663317
558 10.06356556 8778.89463137 3.05816001285
559 10.06356556 8779.38580299 3.06189546928
560 10.06356556 8779.87324517 3.06560253789
561 10.06356556 8780.35689724 3.06928075715
562 10.06356556 8780.83669891 3.07292966862
563 10.06356556 8781.31259031 3.07654881701
564 10.06356556 8781.78451201 3.08013775022
565 10.06356556 8782.25240499 3.0836960194
566 10.06356556 8782.71621066 3.08722317902
567 10.06356556 8783.17587088 3.09071878689
568 10.06356556 8783.63132795 3.09418240424
569 10.06356556 8784.08252465 3.09761359577
570 10.06356556 8784.52940418 3.10101192969
571 10.06356556 8784.97191023 3.10437697775
572 10.06356556 8785.40998699 3.10770831537
573 10.06356556 8785.84357909 3.11100552158
574 10.06356556 8786.27263167 3.11426817918
575 10.06356556 8786.69709036 3.11749587471
576 10.06356556 8787.1169013 3.12068819854
577 10.06356556 8787.53201113 3.12384474489
578 10.06356556 8787.942367 3.12696511193
579 10.06356556 8788.3479166 3.13004890178
580 10.06356556 8788.74860813 3.13309572057
581 10.06356556 8789.14439033 3.13610517849
582 10.06356556 8789.53521248 3.13907688986
583 10.06356556 8789.9210244 3.14201047314
584 10.06356556 8790.30177647 3.14490555102
585 10.06356556 8790.67741964 3.1477617504
586 10.06356556 8791.0479054 3.15057870251
587 10.06356556 8791.41318583 3.15335604293
588 10.06356556 8791.77321357 3.1560934116
589 10.06356556 8792.12794186 3.15879045291
590 10.06356556 8792.47732452 3.16144681572
591 10.06356556 8792.82131596 3.16406215344
592 10.06356556 8793.1598712 3.166636124
593 10.06356556 8793.49294586 3.16916838998
594 10.06356556 8793.82049618 3.17165861859
595 10.06356556 8794.14247899 3.17410648175
596 10.06356556 8794.45885177 3.17651165609
597 10.06356556 8794.76957262 3.17887382304
598 10.06356556 8795.07460027 3.18119266885
599 10.06356556 8795.3738941 3.18346788462
600 10.085968163 8795.66741411 3.18569916635
601 10.085968163 8795.95512174 3.18788622095
602 10.085968163 8796.2369829 3.19002878955
603 10.085968163 8796.51296002 3.1921265859
604 10.085968163 8796.78301317 3.19417930662
605 10.085968163 8797.04710714 3.19618668432
606 10.085968163 8797.30520663 3.19814845035
607 10.085968163 8797.55727516 3.20006432737
608 10.085968163 8797.80327852 3.20193405553
609 10.085968163 8798.04318328 3.20375738056
610 10.085968163 8798.27695571 3.20553404616
611 10.085968163 8798.50456337 3.20726380568
612 10.085968163 8798.72597471 3.2089464193
613 10.085968163 8798.94115843 3.21058164918
614 10.085968163 8799.15008412 3.21216926408
615 10.085968163 8799.35272222 3.21370903945
616 10.085968163 8799.54904372 3.21520075473
617 10.085968163 8799.73902035 3.21664419506
618 10.085968163 8799.92262466 3.21803915184
619 10.085968163 8800.09982986 3.21938542147
620 10.085968163 8800.27060988 3.22068280586
621 10.085968163 8800.43493944 3.22193111293
622 10.085968163 8800.59279399 3.22313015604
623 10.085968163 8800.7441497 3.22427975415
624 10.085968163 8800.88898351 3.22537973209
625 10.085968163 8801.02727311 3.22642992037
626 10.085968163 8801.15899695 3.22743015518
627 10.085968163 8801.28413424 3.22838027858
628 10.085968163 8801.40266494 3.22928013844
629 10.085968163 8801.5145698 3.23012958841
630 10.085968163 8801.61983031 3.23092848803
631 10.085968163 8801.71842877 3.23167670272
632 10.085968163 8801.81034822 3.23237410381
633 10.085968163 8801.89557251 3.23302056854
634 10.085968163 8801.97408625 3.23361598011
635 10.085968163 8802.04587483 3.23416022768
636 10.085968163 8802.11092446 3.2346532064
637 10.085968163 8802.1692221 3.23509481744
638 10.085968163 8802.22075553 3.23548496799
639 10.085968163 8802.26551332 3.23582357128
640 10.085968163 8802.30348482 3.23611054661
641 10.085968163 8802.3346602 3.23634581937
642 10.085968163 8802.35903042 3.23652932102
643 10.085968163 8802.37658724 3.23666098915
644 10.085968163 8802.38732325 3.23674076749
645 10.085968163 8802.39123181 3.2367686059
646 10.085968163 8802.38830712 3.23674446039
647 10.085968163 8802.37854418 3.23666829315
648 10.085968163 8802.3619388 3.23654007254
649 10.085968163 8802.3384876 3.23635977314
650 10.085968163 8802.30818803 3.2361273757
651 10.085968163 8802.27103834 3.23584286722
652 10.085968163 8802.22703762 3.23550624089
653 10.085968163 8802.17618576 3.23511749616
654 10.085968163 8802.11848347 3.23467663872
655 10.085968163 8802.0539323 3.23418368049
656 10.085968163 8801.98253461 3.23363863968
657 10.085968163 8801.90429358 3.23304154074
658 10.085968163 8801.81921322 3.23239241438
659 10.085968163 8801.72729836 3.23169129762
660 10.085968163 8801.62855467 3.23093823373
661 10.085968163 8801.52298862 3.23013327226
662 10.085968163 8801.41060754 3.22927646906
663 10.085968163 8801.29141954 3.22836788626
664 10.085968163 8801.16543361 3.22740759227
665 10.085968163 8801.03265952 3.22639566179
666 10.085968163 8800.89310789 3.22533217583
667 10.085968163 8800.74679018 3.22421722165
668 10.085968163 8800.59371864 3.22305089282
669 10.085968163 8800.43390637 3.22183328919
670 10.085968163 8800.26736729 3.22056451689
671 10.085968163 8800.09411615 3.21924468831
672 10.085968163 8799.91416852 3.21787392213
673 10.085968163 8799.72754079 3.21645234329
674 10.085968163 8799.53425018 3.21498008299
675 10.085968163 8799.33431472 3.21345727868
676 10.085968163 8799.12775328 3.21188407405
677 10.085968163 8798.91458554 3.21026061904
678 10.085968163 8798.69483199 3.20858706981
679 10.085968163 8798.46851394 3.20686358874
680 10.085968163 8798.23565354 3.20509034441
681 10.085968163 8797.99627373 3.20326751161
682 10.085968163 8797.75039826 3.20139527129
683 10.085968163 8797.4980517 3.1994738106
684 10.085968163 8797.23925944 3.19750332283
685 10.085968163 8796.97404767 3.19548400741
686 10.085968163 8796.70244336 3.19341606989
687 10.085968163 8796.42447433 3.19129972196
688 10.085968163 8796.14016916 3.18913518138
689 10.085968163 8795.84955726 3.18692267198
690 10.085968163 8795.55266881 3.18466242367
691 10.085968163 8795.24953481 3.18235467239
692 10.085968163 8794.94018702 3.1799996601
693 10.085968163 8794.62465801 3.17759763474
694 10.085968163 8794.30298115 3.17514885027
695 10.085968163 8793.97519055 3.17265356655
696 10.085968163 8793.64132115 3.17011204941
697 10.085968163 8793.30140862 3.16752457059
698 10.085968163 8792.95548943 3.16489140768
699 10.085968163 8792.60360082 3.16221284416
700 10.085968163 8792.24578079 3.15948916932
701 10.085968163 8791.8820681 3.15672067827
702 10.085968163 8791.51250228 3.15390767189
703 10.085968163 8791.13712361 3.15105045682
704 10.085968163 8790.75597312 3.1481493454
705 10.085968163 8790.3690926 3.14520465567
706 10.085968163 8789.97652456 3.14221671132
707 10.085968163 8789.57831227 3.13918584169
708 10.085968163 8789.17449973 3.13611238169
709 10.085968163 8788.76513167 3.13299667181
710 10.085968163 8788.35025355 3.12983905804
711 10.085968163 8787.92991155 3.1266398919
712 10.085968163 8787.50415256 3.12339953035
713 10.085968163 8787.07302421 3.12011833576
714 10.085968163 8786.6365748 3.1167966759
715 10.085968163 8786.19485335 3.11343492389
716 10.085968163 8785.7479096 3.11003345815
717 10.085968163 8785.29579394 3.10659266237
718 10.085968163 8784.83855749 3.10311292547
719 10.085968163 8784.37625202 3.09959464155
720 10.085968163 8783.90892999 3.09603820989
721 10.085968163 8783.43664454 3.09244403483
722 10.085968163 8782.95944946 3.08881252581
723 10.085968163 8782.4773992 3.08514409727
724 10.085968163 8781.99054888 3.08143916862
725 10.085968163 8781.49895425 3.07769816422
726 10.085968163 8781.00267172 3.07392151329
727 10.085968163 8780.50175832 3.0701096499
728 10.085968163 8779.99627173 3.0662630129
729 10.085968163 8779.48627022 3.0623820459
730 10.085968163 8778.97181271 3.05846719718
731 10.085968163 8778.45295871 3.05451891968
732 10.085968163 8777.92976835 3.05053767093
733 10.085968163 8777.40230235 3.04652391299
734 10.085968163 8776.87062201 3.04247811243
735 10.085968163 8776.33478923 3.03840074024
736 10.085968163 8775.79486649 3.03429227181
737 10.085968163 8775.25091681 3.03015318685
738 10.085968163 8774.7030038 3.02598396937
739 10.085968163 8774.15119162 3.02178510757
740 10.085968163 8773.59554499 3.01755709385
741 10.085968163 8773.03612913 3.01330042469
742 10.085968163 8772.47300984 3.00901560066
743 10.085968163 8771.90625341 3.00470312629
744 10.085968163 8771.33592669 3.00036351008
745 10.085968163 8770.76209698 2.99599726439
746 10.085968163 8770.18483214 2.99160490541
747 10.085968163 8769.6042005 2.98718695307
748 10.085968163 8769.02027087 2.98274393104
749 10.085968163 8768.43311255 2.97827636658
750 10.085968163 8767.8427953 2.97378479057
751 10.085968163 8767.24938936 2.96926973738
752 10.085968163 8766.6529654 2.96473174483
753 10.085968163 8766.05359456 2.96017135414
754 10.085968163 8765.45134841 2.95558910984
755 10.085968163 8764.84629892 2.95098555973
756 10.085968163 8764.23851853 2.94636125478
757 10.085968163 8763.62808006 2.94171674913
758 10.085968163 8763.01505672 2.93705259994
759 10.085968163 8762.39952216 2.93236936737
760 10.085968163 8761.78155036 2.92766761454
761 10.085968163 8761.16121572 2.92294790737
