%time Pload Wind Power_wind Power_pv
19324 8207.89473684 8.514 6316.7551761 0
19325 8207.89473684 8.514 6316.7551761 0
19326 8155.26315789 8.514 6316.7551761 0
19327 8155.26315789 8.514 6316.7551761 0
19328 8155.26315789 8.514 6316.7551761 0
19329 8155.26315789 8.514 6316.7551761 0
19330 8155.26315789 8.514 6316.7551761 0
19331 8165.78947368 8.514 6316.7551761 0
19332 8165.78947368 8.514 6316.7551761 0
19333 8189.47368421 8.514 6316.7551761 0
19334 8189.47368421 8.514 6316.7551761 0
19335 8189.47368421 8.514 6316.7551761 0
19336 8189.47368421 8.514 6316.7551761 0
19337 8189.47368421 8.514 6316.7551761 0
19338 8189.47368421 8.514 6316.7551761 0
19339 8189.47368421 8.514 6316.7551761 0
19340 8160.52631579 8.514 6316.7551761 0
19341 8160.52631579 8.514 6316.7551761 0
19342 8194.73684211 8.514 6316.7551761 0
19343 8194.73684211 8.514 6316.7551761 0
19344 8194.73684211 8.514 6316.7551761 0
19345 8194.73684211 8.514 6316.7551761 0
19346 8194.73684211 8.514 6316.7551761 0
19347 8152.63157895 8.514 6316.7551761 0
19348 8152.63157895 8.514 6316.7551761 0
19349 8152.63157895 8.514 6316.7551761 0
19350 8152.63157895 8.514 6316.7551761 0
19351 8152.63157895 8.514 6316.7551761 0
19352 8173.68421053 8.514 6316.7551761 0
19353 8173.68421053 8.514 6316.7551761 0
19354 8197.36842105 8.514 6316.7551761 0
19355 8197.36842105 8.514 6316.7551761 0
19356 8197.36842105 8.514 6316.7551761 0
19357 8197.36842105 8.514 6316.7551761 0
19358 8197.36842105 8.514 6316.7551761 0
19359 8157.89473684 8.514 6316.7551761 0
19360 8157.89473684 8.514 6316.7551761 0
19361 8157.89473684 8.514 6316.7551761 0
19362 8157.89473684 8.514 6316.7551761 0
19363 8215.78947368 8.514 6316.7551761 0
19364 8215.78947368 8.514 6316.7551761 0
19365 8215.78947368 8.514 6316.7551761 0
19366 8215.78947368 8.514 6316.7551761 0
19367 8215.78947368 8.514 6316.7551761 0
19368 8160.52631579 8.514 6316.7551761 0
19369 8160.52631579 8.514 6316.7551761 0
19370 8160.52631579 8.514 6316.7551761 0
19371 8160.52631579 8.514 6316.7551761 0
19372 8160.52631579 8.514 6316.7551761 0
19373 8157.89473684 8.514 6316.7551761 0
19374 8157.89473684 8.514 6316.7551761 0
19375 8228.94736842 8.514 6316.7551761 0
19376 8228.94736842 8.514 6316.7551761 0
19377 8228.94736842 8.514 6316.7551761 0
19378 8228.94736842 8.514 6316.7551761 0
19379 8228.94736842 8.514 6316.7551761 0
19380 8144.73684211 8.514 6316.7551761 0
19381 8144.73684211 8.514 6316.7551761 0
19382 8144.73684211 8.514 6316.7551761 0
19383 8144.73684211 8.514 6316.7551761 0
19384 8144.73684211 8.514 6316.7551761 0
19385 8171.05263158 8.514 6316.7551761 0
19386 8171.05263158 8.514 6316.7551761 0
19387 8192.10526316 8.514 6316.7551761 0
19388 8192.10526316 8.514 6316.7551761 0
19389 8192.10526316 8.514 6316.7551761 0
19390 8192.10526316 8.514 6316.7551761 0
19391 8192.10526316 8.514 6316.7551761 0
19392 8150 8.514 6316.7551761 0
19393 8150 8.514 6316.7551761 0
19394 8150 8.514 6316.7551761 0
19395 8150 8.514 6316.7551761 0
19396 8150 8.514 6316.7551761 0
19397 918.421052632 8.514 6316.7551761 0
19398 918.421052632 8.514 6316.7551761 0
19399 918.421052632 8.514 6316.7551761 0
19400 918.421052632 8.514 6316.7551761 0
19401 918.421052632 8.514 6316.7551761 0
19402 871.052631579 8.514 6316.7551761 0
19403 871.052631579 8.514 6316.7551761 0
19404 871.052631579 8.514 6316.7551761 0
19405 989.473684211 8.514 6316.7551761 0
19406 989.473684211 8.514 6316.7551761 0
19407 1065.78947368 8.514 6316.7551761 0
19408 1065.78947368 8.514 6316.7551761 0
19409 1065.78947368 8.514 6316.7551761 0
19410 1065.78947368 8.514 6316.7551761 0
19411 1065.78947368 8.514 6316.7551761 0
19412 997.368421053 8.514 6316.7551761 0
19413 997.368421053 8.514 6316.7551761 0
19414 997.368421053 8.514 6316.7551761 0
19415 1136.84210526 8.514 6316.7551761 0
19416 1136.84210526 8.514 6316.7551761 0
19417 1136.84210526 8.514 6316.7551761 0
19418 1136.84210526 8.514 6316.7551761 0
19419 1136.84210526 8.514 6316.7551761 0
19420 1131.57894737 8.514 6316.7551761 0
19421 1131.57894737 8.514 6316.7551761 0
19422 1131.57894737 8.514 6316.7551761 0
19423 1131.57894737 8.514 6316.7551761 0
19424 1131.57894737 8.514 6316.7551761 0
19425 1147.36842105 8.514 6316.7551761 0
19426 1147.36842105 8.514 6316.7551761 0
19427 1184.21052632 8.514 6316.7551761 0
19428 1184.21052632 8.514 6316.7551761 0
19429 1239.47368421 8.514 6316.7551761 0
19430 1239.47368421 8.514 6316.7551761 0
19431 1239.47368421 8.514 6316.7551761 0
19432 1239.47368421 8.514 6316.7551761 0
19433 1239.47368421 8.514 6316.7551761 0
19434 1221.05263158 8.514 6316.7551761 0
19435 1221.05263158 8.514 6316.7551761 0
19436 1221.05263158 8.514 6316.7551761 0
19437 1221.05263158 8.514 6316.7551761 0
19438 7439.47368421 8.514 6316.7551761 0
19439 7439.47368421 8.514 6316.7551761 0
19440 8692.10526316 8.514 6316.7551761 0
19441 8692.10526316 8.514 6316.7551761 0
19442 8692.10526316 8.514 6316.7551761 0
19443 8692.10526316 8.514 6316.7551761 0
19444 8692.10526316 8.514 6316.7551761 0
19445 8392.10526316 8.514 6316.7551761 0
19446 8392.10526316 8.514 6316.7551761 0
19447 8392.10526316 8.514 6316.7551761 0
19448 8392.10526316 8.514 6316.7551761 0
19449 8392.10526316 8.514 6316.7551761 0
19450 8297.36842105 8.514 6316.7551761 0
19451 8297.36842105 8.514 6316.7551761 0
19452 8297.36842105 8.514 6316.7551761 0
19453 8297.36842105 8.514 6316.7551761 0
19454 8439.47368421 8.514 6316.7551761 0
19455 8439.47368421 8.514 6316.7551761 0
19456 8439.47368421 8.514 6316.7551761 0
19457 8439.47368421 8.514 6316.7551761 0
19458 8439.47368421 8.514 6316.7551761 0
19459 8439.47368421 8.514 6316.7551761 0
19460 8434.21052632 8.514 6316.7551761 0
19461 8434.21052632 8.514 6316.7551761 0
19462 8434.21052632 8.514 6316.7551761 0
19463 8434.21052632 8.514 6316.7551761 0
19464 8434.21052632 8.514 6316.7551761 0
19465 8431.57894737 8.514 6316.7551761 0
19466 8431.57894737 8.514 6316.7551761 0
19467 8523.68421053 8.514 6316.7551761 0
19468 8523.68421053 8.514 6316.7551761 0
19469 8523.68421053 8.514 6316.7551761 0
19470 8552.63157895 8.514 6316.7551761 0
19471 8552.63157895 8.514 6316.7551761 0
19472 8552.63157895 8.514 6316.7551761 0
19473 8552.63157895 8.514 6316.7551761 0
19474 8552.63157895 8.514 6316.7551761 0
19475 8500 8.514 6316.7551761 0
19476 8500 8.514 6316.7551761 0
19477 8521.05263158 8.514 6316.7551761 0
19478 8521.05263158 8.514 6316.7551761 0
19479 8521.05263158 8.514 6316.7551761 0
19480 8521.05263158 8.514 6316.7551761 0
19481 8521.05263158 8.514 6316.7551761 0
19482 8518.42105263 8.514 6316.7551761 0
19483 8518.42105263 8.514 6316.7551761 0
19484 8518.42105263 8.514 6316.7551761 0
19485 8518.42105263 8.514 6316.7551761 0
19486 8518.42105263 8.514 6316.7551761 0
19487 1150 8.514 6316.7551761 0
19488 1150 8.514 6316.7551761 0
19489 1150 8.514 6316.7551761 0
19490 1150 8.514 6316.7551761 0
19491 1150 8.514 6316.7551761 0
19492 1147.36842105 8.514 6316.7551761 0
19493 1147.36842105 8.514 6316.7551761 0
19494 1336.84210526 8.514 6316.7551761 0
19495 1336.84210526 8.514 6316.7551761 0
19496 6892.10526316 8.514 6316.7551761 0
19497 6892.10526316 8.514 6316.7551761 0
19498 7347.36842105 8.514 6316.7551761 0
19499 7347.36842105 8.514 6316.7551761 0
19500 7347.36842105 8.523 6339.13147062 0
19501 7347.36842105 8.523 6339.13147062 0
19502 7347.36842105 8.523 6339.13147062 0
19503 7242.10526316 8.523 6339.13147062 0
19504 7242.10526316 8.523 6339.13147062 0
19505 7242.10526316 8.523 6339.13147062 0
19506 7242.10526316 8.523 6339.13147062 0
19507 7242.10526316 8.523 6339.13147062 0
19508 7213.15789474 8.523 6339.13147062 0
19509 7213.15789474 8.523 6339.13147062 0
19510 7213.15789474 8.523 6339.13147062 0
19511 7213.15789474 8.523 6339.13147062 0
19512 7213.15789474 8.523 6339.13147062 0
19513 7094.73684211 8.523 6339.13147062 0
19514 7094.73684211 8.523 6339.13147062 0
19515 7094.73684211 8.523 6339.13147062 0
19516 7094.73684211 8.523 6339.13147062 0
19517 7094.73684211 8.523 6339.13147062 0
19518 7094.73684211 8.523 6339.13147062 0
19519 7094.73684211 8.523 6339.13147062 0
19520 7094.73684211 8.523 6339.13147062 0
19521 7094.73684211 8.523 6339.13147062 0
19522 7094.73684211 8.523 6339.13147062 0
19523 7094.73684211 8.523 6339.13147062 0
19524 7094.73684211 8.523 6339.13147062 0
19525 7107.89473684 8.523 6339.13147062 0
19526 7107.89473684 8.523 6339.13147062 0
19527 7107.89473684 8.523 6339.13147062 0
19528 7107.89473684 8.523 6339.13147062 0
19529 7107.89473684 8.523 6339.13147062 0
19530 7102.63157895 8.523 6339.13147062 0
19531 7102.63157895 8.523 6339.13147062 0
19532 7102.63157895 8.523 6339.13147062 0
19533 9152.63157895 8.523 6339.13147062 0
19534 9152.63157895 8.523 6339.13147062 0
19535 14823.6842105 8.523 6339.13147062 0
19536 14823.6842105 8.523 6339.13147062 0
19537 14823.6842105 8.523 6339.13147062 0
19538 14823.6842105 8.523 6339.13147062 0
19539 14823.6842105 8.523 6339.13147062 0
19540 14578.9473684 8.523 6339.13147062 0
19541 14578.9473684 8.523 6339.13147062 0
19542 14578.9473684 8.523 6339.13147062 0
19543 14578.9473684 8.523 6339.13147062 0
19544 14578.9473684 8.523 6339.13147062 0
19545 14494.7368421 8.523 6339.13147062 0
19546 14494.7368421 8.523 6339.13147062 0
19547 14494.7368421 8.523 6339.13147062 0
19548 14494.7368421 8.523 6339.13147062 0
19549 14494.7368421 8.523 6339.13147062 0
19550 14476.3157895 8.523 6339.13147062 0
19551 14476.3157895 8.523 6339.13147062 0
19552 14476.3157895 8.523 6339.13147062 0
19553 14476.3157895 8.523 6339.13147062 0
19554 14476.3157895 8.523 6339.13147062 0
19555 14344.7368421 8.523 6339.13147062 0
19556 14344.7368421 8.523 6339.13147062 0
19557 14344.7368421 8.523 6339.13147062 0
19558 14344.7368421 8.523 6339.13147062 0
19559 14344.7368421 8.523 6339.13147062 0
19560 14342.1052632 8.523 6339.13147062 0
19561 14342.1052632 8.523 6339.13147062 0
19562 14571.0526316 8.523 6339.13147062 0
19563 14571.0526316 8.523 6339.13147062 0
19564 14571.0526316 8.523 6339.13147062 0
19565 14571.0526316 8.523 6339.13147062 0
19566 14571.0526316 8.523 6339.13147062 0
19567 14442.1052632 8.523 6339.13147062 0
19568 14442.1052632 8.523 6339.13147062 0
19569 14486.8421053 8.523 6339.13147062 0
19570 14486.8421053 8.523 6339.13147062 0
19571 14486.8421053 8.523 6339.13147062 0
19572 14486.8421053 8.523 6339.13147062 0
19573 14486.8421053 8.523 6339.13147062 0
19574 14463.1578947 8.523 6339.13147062 0
19575 14463.1578947 8.523 6339.13147062 0
19576 14463.1578947 8.523 6339.13147062 0
19577 14463.1578947 8.523 6339.13147062 0
19578 14463.1578947 8.523 6339.13147062 0
19579 14463.1578947 8.523 6339.13147062 0
19580 8794.73684211 8.523 6339.13147062 0
19581 8794.73684211 8.523 6339.13147062 0
19582 8794.73684211 8.523 6339.13147062 0
19583 8794.73684211 8.523 6339.13147062 0
19584 8794.73684211 8.523 6339.13147062 0
19585 7102.63157895 8.523 6339.13147062 0
19586 7102.63157895 8.523 6339.13147062 0
19587 7102.63157895 8.523 6339.13147062 0
19588 7157.89473684 8.523 6339.13147062 0
19589 7157.89473684 8.523 6339.13147062 0
19590 7226.31578947 8.523 6339.13147062 0
19591 7226.31578947 8.523 6339.13147062 0
19592 7226.31578947 8.523 6339.13147062 0
19593 7226.31578947 8.523 6339.13147062 0
19594 7226.31578947 8.523 6339.13147062 0
19595 7210.52631579 8.523 6339.13147062 0
19596 7210.52631579 8.523 6339.13147062 0
19597 7239.47368421 8.523 6339.13147062 0
19598 7239.47368421 8.523 6339.13147062 0
19599 7239.47368421 8.523 6339.13147062 0
19600 7239.47368421 8.523 6339.13147062 0
19601 7239.47368421 8.523 6339.13147062 0
19602 7239.47368421 8.523 6339.13147062 0
19603 7239.47368421 8.523 6339.13147062 0
19604 7239.47368421 8.523 6339.13147062 0
19605 7239.47368421 8.523 6339.13147062 0
19606 7239.47368421 8.523 6339.13147062 0
19607 7134.21052632 8.523 6339.13147062 0
19608 7134.21052632 8.523 6339.13147062 0
19609 7134.21052632 8.523 6339.13147062 0
19610 7134.21052632 8.523 6339.13147062 0
19611 7134.21052632 8.523 6339.13147062 0
19612 7105.26315789 8.523 6339.13147062 0
19613 7105.26315789 8.523 6339.13147062 0
19614 7105.26315789 8.523 6339.13147062 0
19615 7105.26315789 8.523 6339.13147062 0
19616 7221.05263158 8.523 6339.13147062 0
19617 7221.05263158 8.523 6339.13147062 0
19618 7210.52631579 8.523 6339.13147062 0
19619 7210.52631579 8.523 6339.13147062 0
19620 7210.52631579 8.523 6339.13147062 0
19621 7210.52631579 8.523 6339.13147062 0
19622 7210.52631579 8.523 6339.13147062 0
19623 7234.21052632 8.523 6339.13147062 0
19624 7234.21052632 8.523 6339.13147062 0
19625 7234.21052632 8.523 6339.13147062 0
19626 7234.21052632 8.523 6339.13147062 0
19627 7234.21052632 8.523 6339.13147062 0
19628 7210.52631579 8.523 6339.13147062 0
19629 7210.52631579 8.523 6339.13147062 0
19630 7247.36842105 8.523 6339.13147062 0
19631 7247.36842105 8.523 6339.13147062 0
19632 8281.57894737 8.523 6339.13147062 0
19633 8281.57894737 8.523 6339.13147062 0
19634 14718.4210526 8.523 6339.13147062 0
19635 14718.4210526 8.523 6339.13147062 0
19636 14718.4210526 8.523 6339.13147062 0
19637 14718.4210526 8.523 6339.13147062 0
19638 14718.4210526 8.523 6339.13147062 0
19639 14718.4210526 8.523 6339.13147062 0
19640 14465.7894737 8.523 6339.13147062 0
19641 14465.7894737 8.523 6339.13147062 0
19642 14465.7894737 8.523 6339.13147062 0
19643 14465.7894737 8.523 6339.13147062 0
19644 14552.6315789 8.523 6339.13147062 0
19645 14552.6315789 8.523 6339.13147062 0
19646 14552.6315789 8.523 6339.13147062 0
19647 14552.6315789 8.523 6339.13147062 0
19648 14552.6315789 8.523 6339.13147062 0
19649 14473.6842105 8.523 6339.13147062 0
19650 14473.6842105 8.523 6339.13147062 0
19651 14473.6842105 8.523 6339.13147062 0
19652 14473.6842105 8.523 6339.13147062 0
19653 14473.6842105 8.523 6339.13147062 0
19654 14489.4736842 8.523 6339.13147062 0
19655 14489.4736842 8.523 6339.13147062 0
19656 14489.4736842 8.523 6339.13147062 0
19657 14489.4736842 8.523 6339.13147062 0
19658 14489.4736842 8.523 6339.13147062 0
19659 14484.2105263 8.523 6339.13147062 0
19660 14484.2105263 8.523 6339.13147062 0
19661 14484.2105263 8.523 6339.13147062 0
19662 14484.2105263 8.523 6339.13147062 0
19663 14484.2105263 8.523 6339.13147062 0
19664 14363.1578947 8.523 6339.13147062 0
19665 14363.1578947 8.523 6339.13147062 0
19666 14363.1578947 8.523 6339.13147062 0
19667 14363.1578947 8.523 6339.13147062 0
19668 14363.1578947 8.523 6339.13147062 0
19669 14360.5263158 8.523 6339.13147062 0
19670 14360.5263158 8.523 6339.13147062 0
19671 14360.5263158 8.523 6339.13147062 0
19672 14592.1052632 8.523 6339.13147062 0
19673 14592.1052632 8.523 6339.13147062 0
19674 14592.1052632 8.523 6339.13147062 0
19675 14592.1052632 8.523 6339.13147062 0
19676 14592.1052632 8.523 6339.13147062 0
19677 14463.1578947 8.523 6339.13147062 0
19678 14463.1578947 8.523 6339.13147062 0
19679 14463.1578947 8.523 6339.13147062 0
19680 14463.1578947 8.523 6339.13147062 0
19681 14463.1578947 8.523 6339.13147062 0
19682 7223.68421053 8.523 6339.13147062 0
19683 7223.68421053 8.523 6339.13147062 0
19684 7255.26315789 8.523 6339.13147062 0
19685 7255.26315789 8.523 6339.13147062 0
19686 7255.26315789 8.523 6339.13147062 0
19687 7255.26315789 8.523 6339.13147062 0
19688 7255.26315789 8.523 6339.13147062 0
19689 7239.47368421 8.523 6339.13147062 0
19690 7239.47368421 8.523 6339.13147062 0
19691 7239.47368421 8.523 6339.13147062 0
19692 7239.47368421 8.523 6339.13147062 0
19693 7239.47368421 8.523 6339.13147062 0
19694 7110.52631579 8.523 6339.13147062 0
19695 7110.52631579 8.523 6339.13147062 0
19696 7110.52631579 8.523 6339.13147062 0
19697 7110.52631579 8.523 6339.13147062 0
19698 7110.52631579 8.523 6339.13147062 0
19699 7110.52631579 8.523 6339.13147062 0
19700 7136.84210526 8.523 6339.13147062 0
19701 7136.84210526 8.523 6339.13147062 0
19702 7255.26315789 8.523 6339.13147062 0
19703 7255.26315789 8.523 6339.13147062 0
19704 7255.26315789 8.523 6339.13147062 0
19705 7255.26315789 8.523 6339.13147062 0
19706 7255.26315789 8.523 6339.13147062 0
19707 7221.05263158 8.523 6339.13147062 0
19708 7221.05263158 8.523 6339.13147062 0
19709 7221.05263158 8.523 6339.13147062 0
19710 7221.05263158 8.523 6339.13147062 0
19711 7221.05263158 8.523 6339.13147062 0
19712 7236.84210526 8.523 6339.13147062 0
19713 7236.84210526 8.523 6339.13147062 0
19714 7236.84210526 8.523 6339.13147062 0
19715 7236.84210526 8.523 6339.13147062 0
19716 7236.84210526 8.523 6339.13147062 0
19717 7228.94736842 8.523 6339.13147062 0
19718 7228.94736842 8.523 6339.13147062 0
19719 7228.94736842 8.523 6339.13147062 0
19720 7228.94736842 8.523 6339.13147062 0
19721 7228.94736842 8.523 6339.13147062 0
19722 7092.10526316 8.523 6339.13147062 0
19723 7092.10526316 8.523 6339.13147062 0
19724 7092.10526316 8.523 6339.13147062 0
19725 7092.10526316 8.523 6339.13147062 0
19726 7092.10526316 8.523 6339.13147062 0
19727 7094.73684211 8.523 6339.13147062 0
19728 7094.73684211 8.523 6339.13147062 0
19729 7265.78947368 8.523 6339.13147062 0
19730 7265.78947368 8.523 6339.13147062 0
19731 7265.78947368 8.523 6339.13147062 0
19732 7265.78947368 8.523 6339.13147062 0
19733 10847.3684211 8.523 6339.13147062 0
19734 10847.3684211 8.523 6339.13147062 0
19735 14805.2631579 8.523 6339.13147062 0
19736 14805.2631579 8.523 6339.13147062 0
19737 14805.2631579 8.523 6339.13147062 0
19738 14805.2631579 8.523 6339.13147062 0
19739 14805.2631579 8.523 6339.13147062 0
19740 14571.0526316 8.523 6339.13147062 0
19741 14571.0526316 8.523 6339.13147062 0
19742 14571.0526316 8.523 6339.13147062 0
19743 14571.0526316 8.523 6339.13147062 0
19744 14571.0526316 8.523 6339.13147062 0
19745 14447.3684211 8.523 6339.13147062 0
19746 14447.3684211 8.523 6339.13147062 0
19747 14447.3684211 8.523 6339.13147062 0
19748 14447.3684211 8.523 6339.13147062 0
19749 14447.3684211 8.523 6339.13147062 0
19750 14326.3157895 8.523 6339.13147062 0
19751 14326.3157895 8.523 6339.13147062 0
19752 14326.3157895 8.523 6339.13147062 0
19753 14326.3157895 8.523 6339.13147062 0
19754 14326.3157895 8.523 6339.13147062 0
19755 14323.6842105 8.523 6339.13147062 0
19756 14323.6842105 8.523 6339.13147062 0
19757 14494.7368421 8.523 6339.13147062 0
19758 14494.7368421 8.523 6339.13147062 0
19759 14494.7368421 8.523 6339.13147062 0
19760 14494.7368421 8.523 6339.13147062 0
19761 14494.7368421 8.523 6339.13147062 0
19762 14455.2631579 8.523 6339.13147062 0
19763 14455.2631579 8.523 6339.13147062 0
19764 14455.2631579 8.523 6339.13147062 0
19765 14455.2631579 8.523 6339.13147062 0
19766 14455.2631579 8.523 6339.13147062 0
19767 14444.7368421 8.523 6339.13147062 0
19768 14444.7368421 8.523 6339.13147062 0
19769 14444.7368421 8.523 6339.13147062 0
19770 14444.7368421 8.523 6339.13147062 0
19771 14444.7368421 8.523 6339.13147062 0
19772 14439.4736842 8.523 6339.13147062 0
19773 14439.4736842 8.523 6339.13147062 0
19774 14439.4736842 8.523 6339.13147062 0
19775 14439.4736842 8.523 6339.13147062 0
19776 14439.4736842 8.523 6339.13147062 0
19777 14315.7894737 8.523 6339.13147062 0
19778 14315.7894737 8.523 6339.13147062 0
19779 14315.7894737 8.523 6339.13147062 0
19780 14315.7894737 8.523 6339.13147062 0
19781 14315.7894737 8.523 6339.13147062 0
19782 7089.47368421 8.523 6339.13147062 0
19783 7089.47368421 8.523 6339.13147062 0
19784 7315.78947368 8.523 6339.13147062 0
19785 7315.78947368 8.523 6339.13147062 0
19786 7315.78947368 8.523 6339.13147062 0
19787 7315.78947368 8.523 6339.13147062 0
19788 7315.78947368 8.523 6339.13147062 0
19789 7210.52631579 8.523 6339.13147062 0
19790 7210.52631579 8.523 6339.13147062 0
19791 7210.52631579 8.523 6339.13147062 0
19792 7210.52631579 8.523 6339.13147062 0
19793 7210.52631579 8.523 6339.13147062 0
19794 7215.78947368 8.523 6339.13147062 0
19795 7215.78947368 8.523 6339.13147062 0
19796 7215.78947368 8.523 6339.13147062 0
19797 7215.78947368 8.523 6339.13147062 0
19798 7215.78947368 8.523 6339.13147062 0
19799 7194.73684211 8.523 6339.13147062 0
19800 7194.73684211 8.481 6234.87016109 0
19801 7194.73684211 8.481 6234.87016109 0
19802 7194.73684211 8.481 6234.87016109 0
19803 7194.73684211 8.481 6234.87016109 0
19804 7076.31578947 8.481 6234.87016109 0
19805 7076.31578947 8.481 6234.87016109 0
19806 7076.31578947 8.481 6234.87016109 0
19807 7076.31578947 8.481 6234.87016109 0
19808 7076.31578947 8.481 6234.87016109 0
19809 7078.94736842 8.481 6234.87016109 0
19810 7078.94736842 8.481 6234.87016109 0
19811 7336.84210526 8.481 6234.87016109 0
19812 7336.84210526 8.481 6234.87016109 0
19813 7336.84210526 8.481 6234.87016109 0
19814 7336.84210526 8.481 6234.87016109 0
19815 7336.84210526 8.481 6234.87016109 0
19816 7197.36842105 8.481 6234.87016109 0
19817 7197.36842105 8.481 6234.87016109 0
19818 7197.36842105 8.481 6234.87016109 0
19819 7197.36842105 8.481 6234.87016109 0
19820 7197.36842105 8.481 6234.87016109 0
19821 7213.15789474 8.481 6234.87016109 0
19822 7213.15789474 8.481 6234.87016109 0
19823 7213.15789474 8.481 6234.87016109 0
19824 7210.52631579 8.481 6234.87016109 0
19825 7210.52631579 8.481 6234.87016109 0
19826 7194.73684211 8.481 6234.87016109 0
19827 7194.73684211 8.481 6234.87016109 0
19828 7194.73684211 8.481 6234.87016109 0
19829 7194.73684211 8.481 6234.87016109 0
19830 7194.73684211 8.481 6234.87016109 0
19831 7076.31578947 8.481 6234.87016109 0
19832 7076.31578947 8.481 6234.87016109 0
19833 7076.31578947 8.481 6234.87016109 0
19834 7076.31578947 8.481 6234.87016109 0
19835 13450 8.481 6234.87016109 0
19836 13450 8.481 6234.87016109 0
19837 14631.5789474 8.481 6234.87016109 0
19838 14631.5789474 8.481 6234.87016109 0
19839 14736.8421053 8.481 6234.87016109 0
19840 14736.8421053 8.481 6234.87016109 0
19841 14865.7894737 8.481 6234.87016109 0
19842 14865.7894737 8.481 6234.87016109 0
19843 14865.7894737 8.481 6234.87016109 0
19844 14865.7894737 8.481 6234.87016109 0
19845 14865.7894737 8.481 6234.87016109 0
19846 14760.5263158 8.481 6234.87016109 0
19847 14760.5263158 8.481 6234.87016109 0
19848 14760.5263158 8.481 6234.87016109 0
19849 14760.5263158 8.481 6234.87016109 0
19850 14760.5263158 8.481 6234.87016109 0
19851 14768.4210526 8.481 6234.87016109 0
19852 14768.4210526 8.481 6234.87016109 0
19853 14768.4210526 8.481 6234.87016109 0
19854 14768.4210526 8.481 6234.87016109 0
19855 14768.4210526 8.481 6234.87016109 0
19856 14742.1052632 8.481 6234.87016109 0
19857 14742.1052632 8.481 6234.87016109 0
19858 14742.1052632 8.481 6234.87016109 0
19859 14742.1052632 8.481 6234.87016109 0
19860 14742.1052632 8.481 6234.87016109 0
19861 14618.4210526 8.481 6234.87016109 0
19862 14618.4210526 8.481 6234.87016109 0
19863 14618.4210526 8.481 6234.87016109 0
19864 14618.4210526 8.481 6234.87016109 0
19865 14618.4210526 8.481 6234.87016109 0
19866 14626.3157895 8.481 6234.87016109 0
19867 14626.3157895 8.481 6234.87016109 0
19868 14805.2631579 8.481 6234.87016109 0
19869 14805.2631579 8.481 6234.87016109 0
19870 14805.2631579 8.481 6234.87016109 0
19871 14805.2631579 8.481 6234.87016109 0
19872 14805.2631579 8.481 6234.87016109 0
19873 8760.52631579 8.481 6234.87016109 0
19874 8760.52631579 8.481 6234.87016109 0
19875 8760.52631579 8.481 6234.87016109 0
19876 8760.52631579 8.481 6234.87016109 0
19877 8760.52631579 8.481 6234.87016109 0
19878 8760.52631579 8.481 6234.87016109 0
19879 8760.52631579 8.481 6234.87016109 0
19880 4410.52631579 8.481 6234.87016109 0
19881 4410.52631579 8.481 6234.87016109 0
19882 4410.52631579 8.481 6234.87016109 0
19883 4410.52631579 8.481 6234.87016109 0
19884 1165.78947368 8.481 6234.87016109 0
19885 1165.78947368 8.481 6234.87016109 0
19886 1165.78947368 8.481 6234.87016109 0
19887 1165.78947368 8.481 6234.87016109 0
19888 1165.78947368 8.481 6234.87016109 0
19889 1165.78947368 8.481 6234.87016109 0
19890 1165.78947368 8.481 6234.87016109 0
19891 1165.78947368 8.481 6234.87016109 0
19892 1165.78947368 8.481 6234.87016109 0
19893 1165.78947368 8.481 6234.87016109 0
19894 1355.26315789 8.481 6234.87016109 0
19895 1355.26315789 8.481 6234.87016109 0
19896 1355.26315789 8.481 6234.87016109 0
19897 1355.26315789 8.481 6234.87016109 0
19898 1300 8.481 6234.87016109 0
19899 1300 8.481 6234.87016109 0
19900 1300 8.481 6234.87016109 0
19901 1300 8.481 6234.87016109 0
19902 1300 8.481 6234.87016109 0
19903 1305.26315789 8.481 6234.87016109 0
19904 1305.26315789 8.481 6234.87016109 0
19905 1305.26315789 8.481 6234.87016109 0
19906 1305.26315789 8.481 6234.87016109 0
19907 1305.26315789 8.481 6234.87016109 0
19908 1310.52631579 8.481 6234.87016109 0
19909 1310.52631579 8.481 6234.87016109 0
19910 1310.52631579 8.481 6234.87016109 0
19911 1310.52631579 8.481 6234.87016109 0
19912 1310.52631579 8.481 6234.87016109 0
19913 1163.15789474 8.481 6234.87016109 0
19914 1163.15789474 8.481 6234.87016109 0
19915 1163.15789474 8.481 6234.87016109 0
19916 1163.15789474 8.481 6234.87016109 0
19917 1163.15789474 8.481 6234.87016109 0
19918 1163.15789474 8.481 6234.87016109 0
19919 1163.15789474 8.481 6234.87016109 0
19920 1163.15789474 8.481 6234.87016109 0
19921 1163.15789474 8.481 6234.87016109 0
19922 1418.42105263 8.481 6234.87016109 0
19923 1418.42105263 8.481 6234.87016109 0
19924 1418.42105263 8.481 6234.87016109 0
19925 1418.42105263 8.481 6234.87016109 0
19926 1300 8.481 6234.87016109 0
19927 1300 8.481 6234.87016109 0
19928 1300 8.481 6234.87016109 0
19929 1405.26315789 8.481 6234.87016109 0
19930 1405.26315789 8.481 6234.87016109 0
19931 1818.42105263 8.481 6234.87016109 0
19932 1818.42105263 8.481 6234.87016109 0
19933 1818.42105263 8.481 6234.87016109 0
19934 1818.42105263 8.481 6234.87016109 0
19935 1810.52631579 8.481 6234.87016109 0
